id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
5212843,CA FENICE,401113,Cristina,Isole,San Marco,45.43469820754129,12.332887754049526,Entire home/apt,180,2,21,2018-09-06,0.50,7,336
5212859,Festival & beach,26967612,Vincenzo,Isole,Lido,45.39632219029777,12.359565117757942,Entire home/apt,220,4,2,2018-09-06,0.17,1,160
5219509,In the heart of Venice,6183257,Olivier Nicolas,Isole,San Polo,45.43921788032983,12.328170581396792,Entire home/apt,145,3,56,2018-09-24,1.39,1,327
5232608,ST. MARK AREA,27081054,Davide,Isole,San Marco,45.432172871660065,12.331206454818098,Entire home/apt,170,3,155,2018-09-30,3.49,1,335
5233583,CA' BARBO ROMANTIC APARTMENT IN VENICE HEART,27085928,Simone,Isole,Santa Croce,45.436698947832475,12.324287568998058,Entire home/apt,130,2,43,2018-10-05,2.00,1,271
5237608,Zattere luxury large apart with fabulous views,11353579,Giorgio,Isole,Dorsoduro,45.429412301064446,12.330710788974802,Entire home/apt,600,2,38,2018-09-27,0.94,5,237
5240518,Casa Elena - Venezia,27121398,Elisabetta,Isole,San Polo,45.436139326606416,12.326881443829786,Entire home/apt,130,3,94,2018-10-07,3.08,1,219
5244180,"Casa Eden - Suite ""La Rosa""",27141986,Dino,Isole,Giudecca,45.426381700965315,12.33913129621044,Entire home/apt,140,2,40,2018-09-23,0.96,3,161
5244934,"Casa Eden - ""Il Tulipano suite""",27141986,Dino,Isole,Giudecca,45.427709912721575,12.340666956484373,Entire home/apt,80,2,91,2018-09-24,2.13,3,154
5253525,Lagoon Gem,8524766,Pietro,Isole,Cannaregio,45.446700834479834,12.333503424544203,Entire home/apt,240,2,152,2018-09-29,3.44,4,286
5253772,"Casa Eden - Suite ""Il Gelsomino""",27141986,Dino,Isole,Giudecca,45.426715599568674,12.33916983644459,Entire home/apt,85,2,87,2018-09-24,2.03,3,152
5254092,"Fusinato Apt, Venice - free private park and wi-fi",27195866,Andrea,Terraferma,Piave 1860,45.48735088553992,12.237717427884865,Entire home/apt,85,3,95,2018-09-21,2.23,1,3
5257636,Romantico openspace ,26534556,Alberta,Isole,Cannaregio,45.44197432200122,12.334342167322903,Entire home/apt,95,3,72,2018-09-17,1.72,1,338
5265904,Ca' Dell'Artista Apartment,669047,Viewsonvenice,Isole,Dorsoduro,45.43229321657623,12.32522324016838,Entire home/apt,367,3,21,2018-07-27,0.52,63,289
5266510,Ca' dei Greci,22746485,Federica,Isole,Castello,45.43514826333036,12.344647171009772,Entire home/apt,120,3,9,2015-10-19,0.20,1,0
5267638,"Venice centre, modern apartment",27266211,Giorgia,Isole,Cannaregio,45.44388841887402,12.320363660925032,Entire home/apt,175,3,150,2018-10-07,3.47,2,319
5268522,Your warm and cozy home with A/C and Wi-Fi free,27270231,Sandra,Isole,Cannaregio,45.44190452890916,12.339284153090283,Entire home/apt,95,3,186,2018-09-25,4.28,1,89
5274132,Private Room with ensuite bathroom,5074017,Gianluca,Terraferma,Piave 1860,45.491696150427536,12.23654375851315,Private room,49,1,6,2016-07-22,0.15,8,364
5275939,San Lorenzo Canal View apartment,27081641,Irene,Isole,Castello,45.4360808671072,12.34484095235015,Entire home/apt,185,3,160,2018-09-22,3.66,7,252
5279054,APPARTAMENTO COMODO A VENEZIA,11118322,Giorgia,Terraferma,Santa Barbara,45.4863530310347,12.206603324809008,Entire home/apt,50,2,112,2018-10-02,2.58,2,351
5302362,Apartment Madonna dell'Orto,27463442,Marino,Isole,Cannaregio,45.44556811275495,12.330245144473185,Entire home/apt,99,2,128,2018-09-30,3.00,1,342
5303501,Cozy room in Gran Canal palace,27468706,Valeria,Isole,Cannaregio,45.443001068482616,12.325987606500973,Private room,100,3,121,2018-10-04,2.73,4,358
5312166,Private patio!Near station & 1 minute to waterbus,9852012,Paolo,Isole,Santa Croce,45.44049891525615,12.325728291667485,Entire home/apt,85,2,185,2018-09-20,4.43,13,299
5314381,""" Casa Zanchi - 2 """,7345605,Cristina,Isole,Dorsoduro,45.434304594471044,12.325003285230252,Private room,110,2,270,2018-10-07,6.08,2,285
5314691,Monolocale vista Campo Sant'Angelo,15511096,Paolo,Isole,San Marco,45.43476428270112,12.332758151957174,Entire home/apt,200,1,0,,,4,246
5314916,Bilocale vista giardino,15511096,Paolo,Isole,San Marco,45.43479130155216,12.332850632144602,Entire home/apt,225,1,0,,,4,252
5315057,Apartment city view,15511096,Paolo,Isole,San Marco,45.43357599259349,12.333284569289736,Entire home/apt,250,3,1,2016-10-02,0.04,4,259
5317049,Parentesi nel cuore di Venezia,27543599,Andrea,Isole,Castello,45.436941837793086,12.339998807946412,Entire home/apt,100,3,129,2018-09-17,3.02,1,339
5317772,DolceVita Apartments N. 185,8176475,Eugenia,Isole,Santa Croce,45.44198557774932,12.329324682440804,Entire home/apt,111,2,37,2018-03-18,0.92,36,330
5321505,Ca' San Sebastiano Apartment,669047,Viewsonvenice,Isole,Dorsoduro,45.430913091297974,12.321044496737416,Entire home/apt,345,3,56,2018-08-06,1.55,63,313
5325285,Hotel Room 4 stars Piazza San Marco,23632595,Sandrine,Isole,San Marco,45.4329068839197,12.3324234458152,Entire home/apt,180,1,0,,,1,0
5337417,Cà Olivieri,27660927,Elisabetta,Isole,Dorsoduro,45.43160217211744,12.326201287825727,Entire home/apt,159,1,347,2018-09-23,8.03,2,337
5341551,Relaxing wooden loft,27681169,Mattia,Terraferma,Gazzera,45.495106186862216,12.206074084292778,Private room,25,2,79,2018-09-24,1.84,4,8
5341722,Lovely single bedroom,27681169,Mattia,Terraferma,Gazzera,45.49480573825083,12.207772407023315,Private room,25,1,221,2018-10-04,5.02,4,328
5341816,Cozy single bedroom,27681169,Mattia,Terraferma,Gazzera,45.49358858901727,12.207474482705182,Private room,30,1,206,2018-10-02,7.51,4,328
5343674,ROOM ON THE WATER FOR 1 PERSON,5256801,Giusy,Isole,Cannaregio,45.44640935596055,12.331921231634759,Private room,65,2,233,2018-10-08,5.44,5,127
5345996,Casa Smilla-lovely house wi-fi free,27705139,Tamara,Terraferma,San Lorenzo XXV Aprile,45.493368350602786,12.229338442723499,Entire home/apt,59,2,257,2018-09-23,5.98,1,185
5348871,"Quiet, Comfortable Apartment near Venice",27722736,Filippo,Terraferma,Marocco Terraglio,45.53593411341046,12.23710699538181,Entire home/apt,52,2,89,2018-09-08,2.01,1,171
5349074,Venice Elisabeth First Floor Left,1603077,Marino,Terraferma,San Lorenzo XXV Aprile,45.49360614834162,12.232198739058294,Entire home/apt,95,3,6,2018-07-23,0.23,7,31
5349275,Venice Elisabeth Ground Floor,1603077,Marino,Terraferma,San Lorenzo XXV Aprile,45.49358564571332,12.232398064432715,Entire home/apt,106,3,11,2018-08-26,0.28,7,31
5349402,Venice Elisabeth 2nd Floor Left,1603077,Marino,Terraferma,San Lorenzo XXV Aprile,45.49556395330962,12.232409170650467,Entire home/apt,106,3,14,2018-08-15,0.35,7,100
5349458,Venice Elisabeth 2nd Floor Right,1603077,Marino,Terraferma,San Lorenzo XXV Aprile,45.49544333894622,12.232419836700489,Entire home/apt,106,3,4,2018-05-29,0.15,7,31
5357205,Nice flat in the heart of Venice!,27770517,FrançoisChat,Isole,Dorsoduro,45.431949603716184,12.321890390580435,Entire home/apt,130,3,54,2018-09-25,1.27,1,210
5360928,Delizioso trilocale zona Ca'Foscari,27790287,Luz Karime,Isole,Dorsoduro,45.4358704454574,12.32508500869938,Entire home/apt,145,2,76,2018-09-30,1.78,2,342
5365664,Signorile su corte veneziana,27817620,Alfonso,Isole,San Marco,45.433827307081245,12.330665298900033,Entire home/apt,158,3,104,2017-10-28,2.43,3,167
5366299,HI :),21712800,Shepard,Isole,Dorsoduro,45.429659072398856,12.330992471292339,Private room,85,2,52,2018-09-09,1.30,2,344
5368630,New Private Double Room & Bathroom,5332195,Alessandro,Isole,Castello,45.4358461071941,12.347071374606099,Private room,90,3,169,2018-09-24,3.91,7,147
5387568,B&B Locanda Artè,27929616,Massimiliano,Isole,San Marco,45.432330894095635,12.328360984269224,Private room,45,1,20,2018-10-02,0.46,7,270
5393506,SAN MARCO! Stunning Penthouse with terrace!,14083399,Katyna,Isole,San Marco,45.43461402411627,12.337624095906813,Entire home/apt,900,2,41,2018-10-01,1.03,2,103
5397304, appartamento per turismo a venezia,27980767,Monica,Terraferma,San Lorenzo XXV Aprile,45.49174016450312,12.248517546012518,Entire home/apt,100,3,0,,,1,161
5397771,"NEW TWO BEDROOM LOW COST, WIFI",10651006,Ezequiel,Isole,Giudecca,45.42626034588413,12.326082259130766,Entire home/apt,145,3,10,2016-08-26,0.23,4,270
5399547,Best location venice quadrupe room,27990266,Ai,Isole,Castello,45.4363378785941,12.339529501298154,Private room,300,1,1,2018-05-27,0.22,10,365
5400810,"LUXURY THREE BEDROOM;2 BATH,TERRACE",10651006,Ezequiel,Isole,Giudecca,45.42722568622745,12.320761407215382,Entire home/apt,175,3,26,2017-11-11,0.61,4,270
5401000,1 bedroom Deluxe Apartment,1617572,Piero & Silvia,Isole,Castello,45.43298456635725,12.356520505958404,Entire home/apt,128,1,57,2018-08-28,1.30,9,110
5401605,Tana Apartment,1617572,Piero & Silvia,Isole,Castello,45.4327516302448,12.352789602900874,Entire home/apt,185,1,21,2018-08-07,0.50,9,109
5402038,San Pietro Apartment,1617572,Piero & Silvia,Isole,Castello,45.43502164418616,12.35820240366103,Entire home/apt,189,1,12,2018-08-28,0.29,9,105
5409458,NEW OPEN TOP LOCATION 2 SAN MARK SQ,4806020,Iber,Isole,San Marco,45.43481025975792,12.337542115323416,Entire home/apt,79,2,306,2018-10-04,7.06,4,296
5412024,"6 WINDOWS! GRAND CANAL PANORAMA VIEW, Aircond Wifi",17534457,Abaca,Isole,San Polo,45.43653053962435,12.331440719381497,Entire home/apt,130,3,64,2018-10-04,1.55,31,177
5425891,Palladio terrace: elegant with spectacular view,28145404,Marco & Monica,Isole,Dorsoduro,45.43053142850523,12.33236135274398,Entire home/apt,150,3,140,2018-09-08,3.27,2,240
5426048,Venice Heart at Rialto Grand Canal,6739708,Stefano,Isole,San Polo,45.43946184578962,12.332245872444346,Entire home/apt,155,3,4,2017-07-10,0.11,2,87
5427581,Home Sweet Home,28153967,Alessandra,Isole,San Marco,45.432270921348206,12.330650010055319,Entire home/apt,130,3,106,2018-09-21,2.58,1,340
5428123,Double Bedroom Railway Cannaregio,28041651,Roberto E Marina,Isole,Cannaregio,45.44459097040357,12.323598375202819,Private room,71,1,313,2018-09-23,7.31,1,37
5428344,SAN BARTOLOMIO - Only a 50 meters to Rialto bridge,10189388,Raffaella,Isole,San Marco,45.4375482871454,12.336393755252328,Entire home/apt,165,3,16,2018-09-11,0.40,63,325
5428929,SAGREDO HOUSE,21915670,Elda,Isole,San Polo,45.438169775580526,12.331045216321671,Entire home/apt,175,3,79,2018-09-23,1.91,1,340
5429268,Piazza San Marco - Art Apartments,28162920,Beatriz,Isole,San Marco,45.43571555015392,12.338702693248587,Entire home/apt,79,1,21,2018-08-03,0.63,13,84
5445033,VENICE HEAVEN APARTMENTS - CA MATILDE,1554828,Veronica,Isole,San Marco,45.43327500226203,12.329294057407385,Entire home/apt,60,2,94,2018-07-01,2.16,4,131
5450165,"Nice Canal View,3 bedroom,7 pax,",10651006,Ezequiel,Isole,Giudecca,45.425741041693435,12.325801061566034,Entire home/apt,140,2,52,2018-08-03,1.22,4,270
5450931,STELLA MARINA 4  APARTMENT,21356512,Cristina,Isole,Giudecca,45.42720834684488,12.320487947819764,Entire home/apt,110,3,52,2018-09-28,1.24,5,320
5454685,New elegant apartment,28289808,Gloria,Terraferma,Piave 1860,45.48847983715529,12.237971520772264,Entire home/apt,67,2,116,2018-10-07,2.71,2,267
5459070,Venetian Penthouse Apartment,28316211,Luciana,Isole,Lido,45.41110652597343,12.366297808935292,Entire home/apt,135,5,1,2017-05-13,0.06,1,357
5462213,"Lovely Canal View, 3 bedroom, 10 people",13012838,Paola,Isole,Giudecca,45.42550234465654,12.323709435845153,Entire home/apt,155,2,45,2018-08-08,1.06,6,341
5462631,Ghetto - Art Apartments Venice,28162920,Beatriz,Isole,Cannaregio,45.44423452446829,12.326533686613764,Entire home/apt,75,1,66,2018-09-12,1.51,13,90
5466589,Little Sweet Home near Venice,28351541,Federica,Terraferma,Gazzera,45.49101886171225,12.219884858766852,Private room,28,4,32,2018-01-08,0.98,2,174
5472292,"I Felzi, a charming relax in Venice",20457930,Roberto,Isole,Cannaregio,45.44170439618232,12.339846672504558,Entire home/apt,100,3,39,2018-08-31,0.94,1,310
5472894,Ca' Luminosa,3972291,Caroline E Marco,Isole,Castello,45.43056703995751,12.354655497556921,Entire home/apt,198,1,28,2018-09-16,0.68,45,0
5473403,Single room in a quiet location,26297358,Erica,Isole,Dorsoduro,45.43276504553407,12.318910974780211,Private room,33,3,9,2018-07-20,0.22,1,0
5473610,CA'AFFRESCO 2,3972291,Caroline E Marco,Isole,San Marco,45.43278958976694,12.329536608641213,Entire home/apt,440,1,16,2018-07-07,0.36,45,189
5476332,"Ca'dei Fioi, historical building from '500",28400172,Giacomo,Isole,Dorsoduro,45.434865856201164,12.31987824375615,Entire home/apt,160,3,17,2018-09-17,1.29,1,331
5479931,Charme in the Heart of Venice,28417349,Ivan,Isole,Castello,45.4358856258629,12.343543513429566,Entire home/apt,180,2,39,2017-11-04,0.89,1,344
5486233,Apartment in typical Venetian style,28449302,Andrea,Isole,Cannaregio,45.444236467071235,12.332833069972477,Entire home/apt,100,1,187,2018-09-21,4.37,1,272
5486410,C3 - Terraced apartment on two floors.,10189388,Raffaella,Isole,Cannaregio,45.44703499157635,12.327371283674024,Entire home/apt,168,1,3,2018-09-18,0.20,63,286
5489995,Flat 201 San Marco,28440916,Olga,Isole,San Marco,45.43252944830845,12.332920362226199,Entire home/apt,180,1,1,2015-08-26,0.03,1,250
5494645,"4人大房间      (large room,4 beds)",24657755,Lucia,Terraferma,Piave 1860,45.48558922946144,12.234561558489098,Private room,52,1,22,2017-02-28,0.55,9,191
5496506,Bright and luxury flat,17716573,Elena,Terraferma,Altobello,45.490091927121846,12.245602338393134,Entire home/apt,100,2,29,2018-07-28,0.69,1,353
5513695,Most Prestigious Address In Venice,28542421,Veronica,Isole,San Marco,45.4346558287823,12.3389421310032,Entire home/apt,234,1,205,2018-09-30,4.77,1,323
5515449,Ideal for visiting Venice and Veneto Region,28607253,Stefano,Terraferma,Piave 1860,45.48913480961288,12.241238479114184,Entire home/apt,90,2,167,2018-09-10,4.32,1,346
5517003,Venice on the Grand Canal,19092207,Mila,Isole,San Polo,45.43672747966132,12.3304831845105,Entire home/apt,220,2,21,2018-09-17,0.49,1,174
5517593,Room Blue - Conte Rosso B&B Venice mainland,4880048,Conte Rosso,Terraferma,Piave 1860,45.48213309772346,12.243999454213933,Private room,52,2,160,2018-09-21,3.74,7,268
5518114,Luminoso confortevole appartamento,28618552,Alessandra,Isole,Dorsoduro,45.43219295223816,12.325911722700042,Entire home/apt,124,3,31,2018-08-02,0.73,1,281
5518606,Renovated apartment in the centre,25980105,Annalisa,Isole,San Polo,45.438537769135486,12.326699940212201,Entire home/apt,109,2,212,2018-10-02,4.88,1,203
5520923,"CRUISE PORT, LAGOON, UNIVERSITY with canal view",17534457,Abaca,Isole,Dorsoduro,45.43364244951057,12.318035529885526,Entire home/apt,78,3,90,2018-09-30,2.11,31,342
5529333,app.to sull'isola di Sant'Erasmo,28674788,Alessandro,Isole,Sant'Erasmo,45.45742268494341,12.41708609914879,Entire home/apt,52,2,130,2018-09-22,3.07,3,341
5543532,Apartment in the heart of Venice,28743242,Maurizio,Isole,San Marco,45.43437136865535,12.33353271861739,Entire home/apt,120,2,0,,,1,356
5546706,三人间,24657755,Lucia,Terraferma,Piave 1860,45.48546889794108,12.234700757773863,Private room,52,1,221,2018-09-23,5.17,9,329
5548462,Venice Easy Stay,28766746,Stefano,Terraferma,Piave 1860,45.490008535114285,12.234224311429578,Entire home/apt,75,1,135,2018-10-01,3.14,1,342
5555150,La Masena,26345278,Lisa,Isole,Cannaregio,45.443993892788875,12.338023876151569,Entire home/apt,160,3,37,2018-09-18,0.87,1,316
5561772,Real Venice Romantic alla Celestia,28833404,Jasmin,Isole,Castello,45.43767892284526,12.350740003171069,Entire home/apt,129,2,53,2018-10-04,1.40,1,353
5568794,Enchanting 3 min from St.Mark plaza,26191936,Manuela,Isole,Castello,45.43623618364545,12.341602946153243,Entire home/apt,160,3,46,2017-10-17,1.08,1,322
5569054,100 STEPS FROM ST MARK'S SQUARE!,28871404,Michela,Isole,Castello,45.43680230319679,12.341423300106745,Entire home/apt,120,1,400,2018-10-06,9.35,1,316
5575763,Appartamento esclusivo zona Lido 6,27313147,Valeria,Isole,Alberoni,45.34856988978745,12.322035131515554,Entire home/apt,140,3,9,2018-05-27,0.22,2,350
5576341,Mostra del cinema  Lido di Venezia,19497145,Annamaria,Isole,Alberoni,45.349651273983845,12.320689791017521,Entire home/apt,180,1,6,2018-05-27,0.16,1,362
5580610,Studio apartment in Murano,28933566,Casa Ita,Isole,Murano,45.45509819422334,12.352296072692075,Entire home/apt,90,2,125,2018-09-29,2.99,1,264
5583291,The house above the glass factory,6620102,Emanuele,Isole,Cannaregio,45.44630411028923,12.32167309826814,Entire home/apt,108,3,92,2018-09-29,2.15,7,340
5585075,Apartment overlooking the canal,3172703,Sofia,Isole,Cannaregio,45.44509341862519,12.329010691730042,Entire home/apt,90,3,324,2018-09-20,7.52,1,109
5585819,New&Cozy Venice apartment with Wifi,4905300,Martina,Isole,Cannaregio,45.44833827400124,12.327919718326926,Entire home/apt,122,2,129,2018-08-15,3.01,1,316
5599591,"Central and quiet, Zanipolo area",15178567,Paolo,Isole,Castello,45.4363132254388,12.340576329569913,Entire home/apt,160,2,3,2017-01-05,0.09,30,215
5600759,Holidays Venice,29037195,Elena,Terraferma,Quartiere Pertini,45.48572684684973,12.264932631698656,Entire home/apt,70,3,30,2017-07-17,0.70,1,271
5600945,St.Lio - peaceful and cery central,15178567,Paolo,Isole,Castello,45.438295502810156,12.34030760598984,Entire home/apt,240,3,0,,,30,263
5608107,Apartment close to Ghetto,29075283,Mascia,Isole,Cannaregio,45.444298600643,12.329661305520505,Entire home/apt,51,2,206,2018-10-06,4.96,1,86
5625308,Microvenice Guesthouse,29156085,Anna,Isole,San Marco,45.43314503029384,12.336318895594035,Entire home/apt,200,2,60,2018-10-05,1.62,1,341
5627555,LITTLE MESTRE,14357135,Rent It Venice,Terraferma,Piave 1860,45.489911075922265,12.238705046117541,Entire home/apt,42,1,17,2018-07-10,0.41,87,192
5630023,Grand Canal Apartment Suite,29176851,Brittany,Isole,Santa Croce,45.440769437972065,12.329213669748727,Entire home/apt,400,4,1,2015-05-09,0.02,4,357
5634275,New lovely clean apartment on canal,26717354,Riccardo,Isole,Santa Croce,45.43539722770807,12.319059214731835,Entire home/apt,130,2,84,2018-10-06,1.96,1,356
5634817,Venezia-Campalto ROSSETTI HOME,29204951,Silvano,Terraferma,Campalto,45.48410430073629,12.29668177888342,Private room,29,2,83,2018-09-16,1.97,1,88
5634912,Best location venice family &  group,27990266,Ai,Isole,Castello,45.43679128984807,12.3406945064033,Private room,200,1,2,2018-07-09,0.05,10,365
5641271,"app. Venezia 40mq ""alla lista""",29231597,Alessandro,Isole,Santa Croce,45.44032558432711,12.32413498910786,Entire home/apt,70,2,64,2018-10-06,1.57,3,238
5644328,S. Apostoli Canal View - 2 bedrooms 2 bathrooms,15178567,Paolo,Isole,Castello,45.43687661841542,12.339860156995217,Entire home/apt,290,3,1,2016-11-21,0.04,30,41
5646746,Welcoming Apartment for Family and Friends,27686711,Romano Eugenio,Isole,Santa Croce,45.436254977679674,12.324315559533135,Entire home/apt,220,2,36,2018-02-04,0.86,1,340
5648178,Angels House,29271096,Ari,Isole,San Marco,45.43514536119387,12.32909921137576,Entire home/apt,150,2,47,2018-09-18,1.10,7,57
5650555,"Cozy 3 bedroom apartment, central",16978362,Giulia,Isole,San Polo,45.43753503807258,12.328383996090766,Entire home/apt,200,1,20,2018-07-20,0.50,2,100
5653637,Ca'Rosa FioRita - Garden View Apartment,19371948,Lotus Apartments,Isole,San Polo,45.43648134353691,12.327083570329137,Entire home/apt,100,2,196,2018-10-05,4.55,2,343
5654287,Canal view! Private entrance 1st floor near Rialto,9852012,Paolo,Isole,Santa Croce,45.439727017577695,12.331643980743332,Entire home/apt,95,2,165,2018-09-09,4.18,13,312
5656882,Biennale Apartment,29320121,Samir - Francesca,Isole,Sant'Elena,45.42921948648633,12.360484418818189,Entire home/apt,82,3,126,2018-10-02,3.04,1,61
5657232,High View apartment,29271096,Ari,Isole,San Marco,45.43538271319877,12.332379735752312,Entire home/apt,130,2,31,2018-09-30,0.75,7,363
5657345,Only 50 meters from Piazza San Marco,28552652,Luciana,Isole,San Marco,45.43544323433217,12.336116353943686,Entire home/apt,145,3,106,2018-10-06,2.50,2,307
5657902,Ca' Barbaria Artist room,12072143,Ca'Barbaria,Isole,Castello,45.43961219185874,12.342998083752425,Private room,50,2,24,2018-07-18,0.56,5,353
5658061,Ca' Barbaria Classic room,12072143,Ca'Barbaria,Isole,Castello,45.43983168351659,12.343218430651568,Private room,85,2,20,2018-07-17,0.47,5,364
5663077,Cozy bedroom next to Piazza S.Marco,11235412,Alessandra,Isole,San Marco,45.432247843571396,12.33320153427255,Private room,80,2,179,2018-10-08,5.50,1,290
5669720,Sunny San Basilio - Dorsoduro Haven,29176851,Brittany,Isole,Dorsoduro,45.432115417419226,12.31930684532442,Entire home/apt,120,2,100,2018-09-20,2.34,4,322
5679367,Apartment with astonishing view,22884126,Giugi,Isole,Cannaregio,45.440069541073434,12.337099851404897,Entire home/apt,100,3,4,2017-05-13,0.10,3,147
5687481,san marco double room,27990266,Ai,Isole,Castello,45.43690372502382,12.33892080821593,Private room,120,2,8,2016-10-02,0.21,10,365
5687970,Quiet room on Giudecca Island,29492410,Cesar,Isole,Giudecca,45.425023135449045,12.323347601146319,Private room,45,2,211,2018-10-03,4.94,1,321
5691428,Loft alla Fenice,29271096,Ari,Isole,San Marco,45.433843198875806,12.32995066128248,Entire home/apt,140,2,44,2018-09-25,1.03,7,63
5692165,Ca' Geremia – charming apartment,25128793,_mdm_,Isole,Cannaregio,45.442272333697176,12.322775537122315,Entire home/apt,150,3,20,2018-08-12,0.49,7,304
5703698,"Venezia Giudecca, a studio house with a view!",29571251,Emma,Isole,Giudecca,45.42738502321143,12.321692969964865,Entire home/apt,120,3,32,2018-08-13,0.75,1,322
5715862,Sunrise Apartment,29271096,Ari,Isole,San Marco,45.43452855203438,12.329735202678812,Entire home/apt,115,2,14,2018-05-06,0.35,7,83
5715910,Little home in history palace,22328563,Marcella,Isole,Cannaregio,45.439491358165355,12.336860593745156,Entire home/apt,75,3,134,2018-10-07,3.19,2,161
5724915,Carmini movida,21861574,Valentino,Isole,Dorsoduro,45.43211844373161,12.322832090816824,Entire home/apt,140,3,23,2018-06-01,0.59,2,267
5726471,Triple large Harry's,23182155,Stefano Roberta,Isole,Cannaregio,45.443585577028216,12.335607849617022,Private room,85,1,6,2017-10-18,0.14,16,334
5726611,Triple Budget Harry's,23182155,Stefano Roberta,Isole,Cannaregio,45.4443363676758,12.337200228464969,Private room,75,1,18,2017-10-30,0.43,16,332
5726699,Suite bagno privato e vista laguna Harry's,23182155,Stefano Roberta,Isole,Cannaregio,45.44366725671842,12.336179473952189,Private room,90,1,7,2017-12-10,0.17,16,331
5729392,MASK Apartment - Easy Access,29706566,Margherita & Valentina,Isole,Cannaregio,45.441571447768204,12.340432215209667,Entire home/apt,84,2,55,2018-09-17,1.34,5,355
5732402,LIDO DI VENEZIA*ALAMBRA.KULTUR+PLAG,29695630,Andrea,Isole,Lido,45.41773643882462,12.37282759253307,Entire home/apt,130,14,0,,,1,178
5734251,LL4425 Penthouse of 200 sqm,15592836,Chiara,Isole,Castello,45.4374962315729,12.340958827218774,Entire home/apt,450,5,1,2015-05-21,0.02,2,364
5734857,Cozy apartment with canal view,29735190,Michele,Isole,San Marco,45.43331508285849,12.33654910015764,Entire home/apt,110,2,136,2017-11-23,3.18,2,0
5734956,Casa Manola near Venice,29735978,Manola,Terraferma,Piave 1860,45.485536878500604,12.242925767706051,Entire home/apt,50,2,62,2018-10-03,1.45,1,346
5735603,Cà Ludovica,29723408,Matteo,Isole,Cannaregio,45.43982758415529,12.337036722069225,Entire home/apt,100,2,154,2018-09-19,3.81,1,316
5735977,SKY APARTMENT,29706566,Margherita & Valentina,Isole,San Polo,45.43935191738305,12.331960047384953,Entire home/apt,180,2,102,2018-10-06,2.39,5,339
5737700,Near bus and train station,29755603,Giuliano,Isole,Santa Croce,45.44082422722691,12.32498847107803,Entire home/apt,55,2,169,2018-09-18,4.12,2,178
5737767,Comfortable and Sunny Apartment,29327773,Franco,Terraferma,Favaro,45.51631786526317,12.28292297791303,Entire home/apt,52,3,103,2018-10-04,2.51,1,267
5740256,舒适双人间 ( Comfort double rooms),24657755,Lucia,Terraferma,Piave 1860,45.48657283187771,12.234444584714453,Private room,52,1,309,2018-10-07,7.99,9,325
5740277,舒适大床房( Comfort couple rooms),24657755,Lucia,Terraferma,Piave 1860,45.48528214210918,12.234390989406105,Private room,52,1,264,2018-10-02,6.14,9,322
5741381,Residenza Nuvola Blu - With Terrace,29706566,Margherita & Valentina,Isole,Lido,45.409975404016386,12.367184055070124,Entire home/apt,120,4,10,2016-09-11,0.24,5,355
5743784,Casa Ciò - 4 minutes from Railway S,29791635,Paolo,Isole,Cannaregio,45.44447131785757,12.32052450860151,Entire home/apt,140,2,13,2018-06-03,0.33,1,281
5752976,APARTMENT BY CANAL GRANDE IN THE HEART OF VENICE,29845371,Marisa,Isole,Santa Croce,45.44090449194443,12.328556256147555,Entire home/apt,199,3,140,2018-10-04,3.46,1,320
5757099,Stanza doppia con bagno e giardino a Venezia,29865372,Zender,Isole,Dorsoduro,45.433397867187765,12.326903970807649,Private room,75,2,40,2018-07-14,1.06,1,0
5757476,Amazing almost IN San Mark square!,12113015,Mario,Isole,San Marco,45.435588513126035,12.338332341146513,Entire home/apt,160,3,90,2018-10-05,2.19,26,342
5765029,Appartment Cà Falier 2,18662037,Ugo,Isole,Santa Croce,45.43770613740085,12.322530147293936,Entire home/apt,95,2,202,2018-09-23,4.68,4,315
5768872,"TERRACE!, TERRACE 360' STYLISH, 3bed, aircond wifi",17534457,Abaca,Isole,Castello,45.434929983818186,12.356276038692732,Entire home/apt,85,2,85,2018-10-07,2.15,31,295
5776201,Charming apartment in Lido venezia,29929841,Michela,Isole,Lido,45.41269566000865,12.369855581638074,Entire home/apt,107,3,45,2018-09-29,1.08,1,346
5782605,"""wonderful window on the sky""",29999533,Michela,Terraferma,Villaggio San Marco,45.48294591782312,12.256932147403516,Entire home/apt,58,1,63,2018-09-25,1.87,1,335
5788811,Mini. appartamento a Sant'Erasmo,28674788,Alessandro,Isole,Sant'Erasmo,45.45486371227614,12.411926824967608,Entire home/apt,40,2,191,2018-09-28,4.47,3,333
5791611,lovely apartment centre of venice,10288973,Morena,Isole,Cannaregio,45.443737957781096,12.32902207633424,Entire home/apt,105,3,10,2018-09-19,0.23,1,307
5798848,Rialto Franklin,29918538,Youinvenice,Isole,San Marco,45.43760793874283,12.337104274427881,Entire home/apt,150,3,28,2018-06-18,0.66,9,321
5800929,Venis Terrace Canal view,29918538,Youinvenice,Isole,Castello,45.43507494947899,12.345275368499191,Entire home/apt,260,3,26,2018-08-20,0.62,9,287
5803115,Cozy flat for biennale with garden ,10098958,Andrea,Isole,Lido,45.41486015440791,12.36976426432919,Entire home/apt,150,2,29,2018-08-26,0.71,2,364
